date,text,sentiment score
2007-07-01 04:00:00+00:00,Investors have some nerve to dump Blackstone’s shares — don’t they know who Steve Schwarzman is?,-0.895994
2007-07-01 04:00:00+00:00,The stock market managed only slight gains last week as worries over oil prices and subprime mortgage lending weighed on investors.,-0.420196
2007-07-01 04:00:00+00:00,"With their bargain prices, value-oriented stocks can generate a healthy cash flow and give investors a reassuring margin of safety.",0.963895
2007-07-01 04:00:00+00:00,The rise of Caribbean tax havens coincides with recent calls by American legislators for greater oversight and taxation of hedge funds.,-0.601929
2007-07-01 04:00:00+00:00,The Wachovia Corporation is in the final stages of consolidating the New York outpost of its corporate and investment banking services division.,0.0
2007-07-02 04:00:00+00:00,"Brad Greenspan, the former chief executive of Intermix Media, leads an investment group that he says is willing to spend $1.25 billion to buy 25 percent of Dow Jones.",0.368025
2007-07-02 04:00:00+00:00,The 51.7 billion Canadian bid to take Bell Canada private unquestionably rewards the company’s shareholders. But getting there was not a pleasant experience for everyone.,0.0
2007-07-02 04:00:00+00:00,"TuneCore, a digital music distributor, is expected to announce that Public Enemy, one of the seminal hip-hop groups, will use its service for its new album.",0.880949
2007-07-02 04:00:00+00:00,"The housing bubble, like the stock bubble before it, is claiming a growing number of innocent victims.",-0.868342
2007-07-02 20:52:24+00:00,"The stock surges for Local.com because it was granted two patents related to local searches and free, ad-supported 411 services. It’s potentially a huge business that companies like Google, Microsoft, Yahoo and others are fighting to dominate.",0.0
2007-07-02 22:48:19+00:00,"Corbis, owned by Bill Gates, quietly lays off 15 percent of the staff.",0.644639
2007-07-03 04:00:00+00:00,Merchants reported huge losses as crowds descended on stores to buy goods at government-ordered prices.,-0.761625
2007-07-03 04:00:00+00:00,"The Coles Group advised shareholders to accept a takeover bid from Wesfarmers in what stands to be the biggest deal in the country’s corporate history.
",0.0
2007-07-03 04:00:00+00:00,The average price of a condo in Manhattan rose by as much as 28 percent in the second quarter of this year compared with last year.,0.786685
2007-07-03 04:00:00+00:00,"Och-Ziff Capital Management, a $26.8 billion hedge fund, filed for a $2 billion initial public offering on Monday.",0.0
2007-07-04 04:00:00+00:00,"The New York City Hot Dog Company offers 11 kinds of hot dogs, the Spuyten Duyvil Grocery has more than 100 boutique beers, and a new ready-made purée for Bellinis.",0.771741
2007-07-04 04:00:00+00:00,The firm immortalized in “Barbarians at the Gate” filed documents for an offering that would raise $1.25 billion.,0.0
2007-07-04 04:00:00+00:00,"The Blackstone Group announced that it would buy Hilton Hotels for $26 billion, or $47.50 a share, a 40 percent premium over its closing price on Monday.",0.645827
2007-07-04 04:00:00+00:00,"Kraft Foods, in which Nelson Peltz, an activist investor, has taken a 3 percent stake, said that it would offer $7.2 billion for the cookie unit of Group Danone.",0.0
2007-07-04 04:00:00+00:00,"The sale would give Kraft a new asset in the snack food business, its fastest growing segment, and allow it to extend its global reach.",0.950747
2007-07-04 04:00:00+00:00,"Zimbabwe’s week-old campaign to quell its rampant inflation by forcing merchants to lower prices is edging the nation close to chaos, some economists and merchants say.",-0.832623
2007-07-05 04:00:00+00:00,Buyout firms have drawn upon a seemingly bottomless wellspring of investors’ money and extraordinarily lenient lending terms to close ever-larger deals. ,0.800565
2007-07-05 04:00:00+00:00,Brazil’s newfound economic stability and changes in lending laws are for the first time making it possible for the country’s working poor to buy their own homes.,-0.622585
2007-07-06 04:00:00+00:00,Architects who sell their designs on the Web say that the second-home shopper is a sought-after customer.,0.867188
2007-07-06 04:00:00+00:00,"With hedge funds lining up to go public, money managers and the media are questioning whether there might be a hedge fund bubble.",-0.281134
2007-07-06 04:00:00+00:00,People who bought IPhones hoping to resell them for a profit find few takers.,-0.326941
2007-07-06 04:00:00+00:00,"In a surprise move, the Swiss bank UBS said that its chief executive, Peter A. Wuffli, would be succeeded by his deputy, Marcel Rohner, effective immediately.",0.731704
2007-07-06 04:00:00+00:00,"Advanced Medical Optics on Thursday offered to buy rival eye care maker Bausch and Lomb, in an attempt to break up a previous buyout offer by a private equity firm.",0.594348
2007-07-06 04:00:00+00:00,"Donald J. Trump, the man who wrote “The Art of the Deal,” failed to make a deal this week, and his casino company’s shareholders are suffering. Again.",-0.94762
2007-07-06 04:00:00+00:00,"The vast, high-end Paris antiques gallery has planned a three-city sale this fall to auction 1,000 of its antiques with Christie’s.",0.730741
2007-07-07 04:00:00+00:00,The United Automobile Workers union has cracked open the door a little wider to the kind of deal on retiree health benefits that Detroit auto companies would like to see.,0.474075
2007-07-07 04:00:00+00:00,"The Universal Music Group of Vivendi told Apple that it would not renew its annual contract to sell music through iTunes, executives briefed on the matter said.",0.0
2007-07-07 04:00:00+00:00,"Stocks receiving coverage by analysts for the first time tend to jump significantly, so the obvious question is, Where will Wall Street turn its attention next?",-0.344713
2007-07-07 04:00:00+00:00,"Government restrictions, imported fish and summer residents threaten a tradition in the Hamptons.",0.0
2007-07-07 04:00:00+00:00,The Tupperware Brands Corporation has been on a mission to update its Betty Crocker image.,0.0
2007-07-08 04:00:00+00:00,"The stock market surged during abbreviated trading last week, propelled by the wave of mergers and acquisitions that has buoyed it for months.",0.837485
2007-07-08 04:00:00+00:00,Few funds have as long a historical perspective as the Leuthold Undervalued and Unloved fund — and it is less than a year old.,-0.913543
2007-07-08 04:00:00+00:00,"Outperformance has made emerging-market funds very attractive to American investors, some of whom may not be attuned to the risks involved in holding them.",0.874998
2007-07-08 04:00:00+00:00,The end of a partnership in the world’s largest nickel producer illuminates how the Kremlin and ambitious Russian businessmen do business together.,0.67012
2007-07-08 04:00:00+00:00,Three fund managers discussed their holdings and the outlook for the year ahead.,0.0
2007-07-08 04:00:00+00:00,"While individual Americans debate the merits of globalization, corporate America has already moved overseas, with dramatic financial results.",0.414475
2007-07-08 04:00:00+00:00,"What portion of the stock mutual funds in your 401(k) plan should be invested in so-called value funds, as opposed to those that hold growth stocks?",0.0
2007-07-08 04:00:00+00:00,"This week, Chapter 9: It all smacked of an inside job, and that’s how Ransome’s colleagues would be handling the investigation.",0.720041
2007-07-08 04:00:00+00:00,"It is the kind of takeover bid that shareholders dream of, with a suitor offering a healthy premium. So why is the target’s board dead set against it?",-0.494183
2007-07-08 04:00:00+00:00,"Financial advisers with little training give counsel they are unqualified to offer, advocates for the elderly say.",0.499315
2007-07-08 04:00:00+00:00,"With officials planning broad redesigns of commercial areas, a neighborhood in Stamford could be facing a significant change.",-0.57309
2007-07-08 04:00:00+00:00,"In January and February, many fund shareholders were shocked to receive 1099 forms reporting hefty taxable gains.",0.0
2007-07-08 04:00:00+00:00,"You want to invest in the jockey (a company’s chief executive, in the metaphor) because you can’t predict what will happen to the business (the horse).",-0.307322
2007-07-08 04:00:00+00:00,"Travelers to Europe who ignore Brussels, home of the European Union, twice-fried French fries and the Surrealist painter René Magritte, do so at their peril.",0.0
2007-07-08 04:00:00+00:00,Bring on the newness of glistening color that signals promise.,0.904791
2007-07-08 04:00:00+00:00,"Now that bond yields are starting to rise and stocks are generating double-digit returns, it is easy to overlook the value of cash as an investment.",0.985472
2007-07-08 04:00:00+00:00,An innovation is emerging from a short incubation period among institutional investors and becoming available to ordinary investors.,0.899441
2007-07-08 04:00:00+00:00,"On the streets of Spanish Harlem, when the lights went out that sultry evening three decades ago this Friday, they saw their opportunities and they took them. ",0.836094
2007-07-08 04:00:00+00:00,"Despite some gut-wrenching setbacks, the stock market charged ahead to a strong finish in the second quarter.",0.716444
2007-07-08 04:00:00+00:00,"After setting a record in 2006, net investment in international funds has continued at a blistering pace.",0.600176
